,0,1,Label
157,0.64320546,-6.781732,Sneaker
158,32.7927,45.870335,T-shirt/top
159,-31.535297,35.477066,Pullover
160,-37.8318,-6.0329003,Ankle boot
161,39.7527,-27.645443,Bag
162,44.806763,18.772738,T-shirt/top
163,-55.199135,3.380935,Dress
164,-0.9815082,-20.99246,Shirt
165,0.42128262,10.797513,Coat
166,-39.716232,10.131157,Coat
167,36.687,-12.999886,T-shirt/top
168,22.024498,-41.053688,Shirt
169,-3.2787354,31.857332,Pullover
170,-53.234455,-5.923155,Dress
171,15.574857,-29.939058,Shirt
172,13.242851,51.59516,Sandal
173,10.957411,45.973843,Sandal
174,-43.565495,-5.9944463,Dress
175,32.964252,14.32814,T-shirt/top
176,8.948221,-34.67061,Shirt
177,28.000622,8.84519,T-shirt/top
178,37.57996,-34.77165,Bag
179,-30.8842,31.889185,Pullover
180,-3.91451,-34.146065,Shirt
181,-36.525166,12.470705,Pullover
182,46.425156,-24.206306,T-shirt/top
183,-7.0114775,6.565701,Coat
184,-4.0640764,-3.5264013,Coat
185,-16.075523,19.111006,Pullover
186,-10.835048,-54.03289,Ankle boot
187,-4.645945,-21.363422,Shirt
188,-26.288248,45.927017,Pullover
189,44.547165,18.385971,T-shirt/top
190,-22.903168,-11.522256,Sneaker
191,10.017735,-28.50996,Shirt
192,21.193249,39.539875,Sandal
193,40.53159,-33.5788,Bag
194,-25.405237,22.44902,Pullover
195,-43.20818,-18.54897,Dress
196,-53.614372,-16.33419,Dress
197,1.1586329,32.702103,Pullover
198,25.881233,6.767115,T-shirt/top
199,-1.8905666,-3.121416,Pullover
200,8.861052,-6.5218897,Ankle boot
201,52.505184,0.32958266,T-shirt/top
202,-9.574507,-16.607569,Coat
203,-5.1565123,24.357676,Pullover
204,-29.339912,10.012894,Sneaker
205,-12.594173,28.937601,Pullover
206,3.2455049,-21.651531,Shirt
207,-4.052801,-19.718937,Shirt
208,15.072639,4.7594547,Sandal
209,-44.764637,-32.570507,Dress
210,32.755688,38.290363,T-shirt/top
211,-18.81991,-38.387943,Ankle boot
212,18.694662,-18.168234,Trouser
213,12.830343,30.754541,Sandal
214,14.084566,-12.262384,Trouser
215,-15.381036,-7.588019,Coat
216,28.026283,-36.54021,Bag
217,36.42935,6.33616,T-shirt/top
218,-1.1205617,29.226992,Pullover
219,4.0877733,-24.068296,Shirt
220,26.046833,-25.772982,Trouser
221,38.14895,-5.400112,T-shirt/top
222,-3.0600839,-48.069263,Ankle boot
223,-21.837177,-40.20908,Ankle boot
224,24.619282,16.662449,T-shirt/top
225,9.094697,-46.8808,Shirt
226,2.4010348,2.5447905,Bag
227,17.071074,29.320356,Sandal
228,-42.831646,29.711224,Pullover
229,29.284111,32.152435,T-shirt/top
230,18.085114,34.914326,T-shirt/top
231,-8.165725,23.727716,Pullover
232,-2.8082218,-46.473473,Ankle boot
233,29.010853,-20.855795,Trouser
234,-3.0801363,34.191833,Pullover
235,-3.0416832,15.054881,Coat
236,43.334465,-20.532038,T-shirt/top
237,14.344548,-39.976624,Shirt
238,-11.099282,30.396791,Pullover
239,-41.700787,20.924278,Pullover
240,-30.833237,15.331613,Pullover
241,-8.389199,37.270992,Pullover
242,-18.030834,40.98299,Pullover
243,-6.4854727,-55.538177,Ankle boot
244,26.293613,13.507315,T-shirt/top
245,4.748274,-47.368702,Shirt
246,18.91746,21.393166,Sandal
247,-30.416788,-32.40664,Ankle boot
248,-12.196782,-46.812344,Ankle boot
249,27.85075,11.411924,T-shirt/top
250,-30.294106,-33.427612,Ankle boot
251,-14.962433,-28.233587,Ankle boot
252,-3.6083987,-14.614393,Shirt
253,-4.8546557,29.626925,Pullover
254,18.483168,-11.4318,Trouser
255,-31.82582,17.256395,Pullover
256,-7.3863664,-14.8401,Coat
257,50.194324,6.8057203,T-shirt/top
258,26.302174,-2.3575585,T-shirt/top
259,-32.78453,-37.131256,Ankle boot
260,-17.913612,17.858692,Coat
261,-25.009863,3.6021042,Sneaker
262,-15.479255,23.746664,Pullover
263,-11.107723,34.9541,Pullover
264,-19.334698,41.34967,Pullover
265,30.563776,-41.58554,Bag
266,-1.1540197,36.58016,Pullover
267,20.546717,20.748814,Sandal
268,-6.6845937,-44.186657,Shirt
269,2.8463025,-5.9075775,Sneaker
270,35.344097,25.760735,T-shirt/top
271,-40.059628,25.375618,Pullover
272,13.511145,-34.60943,Shirt
273,-8.618145,42.72043,Pullover
274,11.982431,45.513073,Sandal
275,35.504757,16.294767,T-shirt/top
276,-34.045975,40.00298,Pullover
277,-19.369827,-29.750269,Coat
278,-40.83207,-25.979435,Dress
279,28.231728,39.648586,T-shirt/top
280,40.508987,-19.267675,Coat
281,-15.356654,52.926502,Pullover
282,35.983547,5.115675,T-shirt/top
283,-46.59108,-13.259774,Dress
284,9.962444,-1.1869997,Sandal
285,-56.33236,11.384403,Dress
286,-38.20458,-8.767129,Dress
287,-26.802893,-7.3132095,Sneaker
288,39.381996,19.413189,T-shirt/top
289,21.39481,-36.770878,Pullover
290,0.52738476,30.083218,Pullover
291,-3.6094215,11.086767,Coat
292,-10.611253,-27.800268,Coat
293,-13.558273,3.2488651,Coat
294,36.536148,23.085487,T-shirt/top
295,16.648977,3.385657,Sandal
296,-10.424409,4.882427,Coat
297,-14.167482,48.254616,Pullover
298,-54.93523,-14.750984,Dress
299,8.048189,0.33469772,Sandal
300,38.65525,6.7815304,T-shirt/top
301,-5.2632995,37.030064,Pullover
302,-3.49989,-30.185081,Shirt
303,14.867782,42.620594,Sandal
304,13.27744,-29.6926,Shirt
305,-35.986404,-29.064798,Dress
306,-7.1059837,43.897926,Pullover
307,-56.857655,1.6846025,Dress
308,-55.828682,-15.107522,Dress
309,-3.4931428,24.074219,Pullover
310,24.262066,33.45817,T-shirt/top
311,3.4016793,31.839424,Pullover
312,3.3731382,27.122437,Bag
313,11.117417,-7.0742526,Ankle boot
314,-24.389105,45.04151,Pullover
315,-26.14561,-1.1701211,Sneaker
316,11.194729,-48.90575,Shirt
317,41.668396,20.522022,T-shirt/top
318,2.2003915,-10.479888,Sneaker
319,22.452631,28.796064,T-shirt/top
320,53.572697,-6.1223364,T-shirt/top
321,3.2174582,-41.94431,Shirt
322,37.906605,-26.7588,Bag
323,-10.304101,-44.976276,Ankle boot
324,-25.670006,0.29679224,Sneaker
325,-8.603252,-28.454067,Ankle boot
326,9.663689,-6.2691917,Ankle boot
327,-21.491182,-29.770473,Ankle boot
328,-32.732018,38.438717,Pullover
329,14.480673,-29.182247,Shirt
330,-57.063046,-10.863548,Dress
331,8.9781885,-39.75507,Shirt
332,-18.342745,-44.64795,Ankle boot
333,9.258509,-12.714063,Trouser
334,-22.322388,-16.387295,Sneaker
335,6.241787,22.894522,Sandal
336,-41.641666,3.445203,Dress
337,28.295837,-12.1332855,T-shirt/top
338,4.6872563,-42.137405,Shirt
339,-19.776403,-21.260006,Coat
340,21.939405,29.073397,T-shirt/top
341,37.160446,30.548346,T-shirt/top
342,44.13181,-26.48189,Bag
343,44.96422,9.309941,T-shirt/top
344,-27.6042,15.832989,Pullover
345,8.677446,36.730934,Sandal
346,-4.816248,-14.203154,Coat
347,-17.520351,-18.455181,Dress
348,-3.5699072,7.9713902,Coat
349,55.13697,-2.2507565,T-shirt/top
350,-35.02608,1.2777601,Sneaker
351,-23.441395,-40.637985,Ankle boot
352,-42.191246,-19.29998,Dress
353,-4.1160607,-45.438686,Ankle boot
354,-5.090738,-25.774923,Shirt
355,36.62895,-1.4048347,T-shirt/top
356,6.768166,-11.270508,Trouser
357,23.167004,29.717348,T-shirt/top
358,18.505617,-23.63789,Trouser
359,-40.406727,8.323227,Dress
360,28.991644,12.065714,T-shirt/top
361,-14.858243,23.699356,Pullover
362,-21.711502,-1.5987875,Sneaker
363,44.395596,2.6318512,T-shirt/top
364,32.529133,22.386307,T-shirt/top
365,-52.855534,-22.054323,Dress
366,46.397285,25.012407,T-shirt/top
367,-5.041418,-20.435835,Coat
368,-22.262894,22.723446,Pullover
369,28.066174,40.167892,T-shirt/top
370,-28.285192,-44.03308,Ankle boot
371,15.8616,29.987616,Sandal
372,-27.992228,10.611956,Pullover
373,45.547825,15.070637,T-shirt/top
374,-16.857409,-48.25493,Ankle boot
375,-32.584007,-8.365379,Sneaker
376,9.097752,2.7596796,Sandal
377,-16.762308,-33.205765,Ankle boot
378,-15.140621,-48.456367,Ankle boot
379,-36.105568,-27.304781,Dress
380,23.187634,-41.527153,Bag
381,-10.513037,43.66722,Pullover
382,37.89804,37.92994,T-shirt/top
383,-2.419631,-50.992104,Ankle boot
384,50.118595,10.340715,T-shirt/top
385,-37.48337,-13.595313,Dress
386,25.464724,16.171537,T-shirt/top
387,-28.860361,-4.07897,Sneaker
388,-21.306215,13.967785,Coat
389,53.05693,3.6077511,T-shirt/top
390,21.991564,6.052573,Sandal
391,-54.009556,14.880131,Dress
392,-8.51579,-50.79917,Ankle boot
393,50.432034,-3.2365518,T-shirt/top
394,19.237463,-25.719719,Bag
395,-20.275877,-12.273894,Sneaker
396,-13.961268,-4.369217,Coat
397,-11.388586,44.701855,Pullover
398,-3.386279,3.2485135,Coat
399,-7.2079062,41.266953,Pullover
400,-10.828986,5.5276666,Coat
401,25.862827,18.046827,T-shirt/top
402,-8.036966,-10.990139,Coat
403,43.954823,16.573706,T-shirt/top
404,-3.101116,4.5105023,Coat
405,-3.4797,15.5871315,Coat
406,35.114853,30.27306,T-shirt/top
407,-24.166267,-15.677748,Sneaker
408,22.357483,-31.117678,Bag
409,37.499886,-23.836416,Bag
410,15.191342,-26.429226,Shirt
411,44.79237,-26.341263,Bag
412,-17.95928,11.394333,Coat
413,-43.796688,24.624838,Pullover
414,-52.681995,-21.66922,Dress
415,8.722201,-46.007042,Shirt
416,-34.831005,23.348942,Pullover
417,32.297546,32.296318,T-shirt/top
418,-44.241848,-12.703955,Dress
419,-52.075226,11.861651,Dress
420,38.636448,-29.964197,Bag
421,41.933857,-23.671442,Bag
422,0.79686135,26.32461,Pullover
423,24.265924,33.401,T-shirt/top
424,8.184778,11.2939,Sandal
425,24.449142,25.863672,T-shirt/top
426,-37.395267,16.100449,Pullover
427,-38.843445,-32.000153,Dress
428,-10.253021,-1.5891807,Coat
429,-8.597819,-18.753777,Coat
430,31.800611,-29.46906,Bag
431,17.134995,3.7063744,Sandal
432,-37.52557,-22.44205,Dress
433,-19.490206,-3.0971875,Sneaker
434,20.371672,5.3748155,Sandal
435,39.057957,3.512726,T-shirt/top
436,40.10092,-20.814379,Bag
437,23.865126,30.632452,T-shirt/top
438,-11.756281,-26.009897,Coat
439,-22.874859,-48.060337,Ankle boot
440,-18.141151,12.965553,Coat
441,2.9080331,-39.387726,Shirt
442,-34.21898,17.793848,Pullover
443,-50.300915,-22.063566,Dress
444,1.4028156,-39.75828,Shirt
445,-16.847897,-33.010254,Ankle boot
446,28.210888,-30.198004,Bag
447,35.424538,28.067677,T-shirt/top
448,1.2166009,-28.93787,Shirt
449,-7.392557,7.1551127,Coat
450,25.222013,-8.532325,T-shirt/top
451,12.22116,-0.51161754,Sandal
452,-53.96851,1.399452,Dress
453,-29.506823,-45.81651,Ankle boot
454,18.723122,-10.541392,Trouser
455,-10.165267,-38.19469,Ankle boot
456,-40.001106,-24.591984,Dress
457,-21.38899,27.45422,Pullover
458,40.237904,-35.817944,Bag
459,6.549773,47.500587,Sandal
460,-34.053253,-11.949228,Dress
461,30.264328,-36.756977,Bag
462,-3.865529,14.470057,Coat
463,-13.960145,-6.4340496,Coat
464,-25.208422,28.920881,Pullover
465,7.030519,10.353911,Sandal
466,41.807373,8.70015,T-shirt/top
467,43.638893,4.512765,T-shirt/top
468,-15.761645,31.968557,Pullover
469,12.990411,45.020363,Sandal
470,-4.0510435,-17.86863,Shirt
471,-9.194891,-39.163624,Ankle boot
472,39.56431,-8.66267,T-shirt/top
473,-25.492157,33.017868,Pullover
474,24.375456,-9.073431,T-shirt/top
475,48.25768,-3.2902265,T-shirt/top
476,37.353817,-39.544735,Bag
477,10.317793,14.437359,Sandal
478,-24.035538,-27.729902,Ankle boot
479,12.905433,36.696335,Coat
480,-19.016525,19.88473,Pullover
481,-10.443062,42.889824,Pullover
482,35.6941,37.589184,T-shirt/top
483,-11.013283,21.374876,Coat
484,-21.628185,8.671872,Coat
485,-9.837563,9.389985,Coat
486,-19.216164,46.405514,Pullover
487,42.647625,-23.795298,Bag
488,-22.166119,-10.601882,Sneaker
489,-3.2124028,-24.708364,Shirt
490,-11.980344,52.1336,Pullover
491,45.06864,-31.078226,Bag
492,13.250234,18.745739,Sandal
493,9.606914,-22.747501,Shirt
494,31.408133,-18.419964,Trouser
495,0.37704572,-52.71231,Ankle boot
496,-20.440636,-47.30644,Ankle boot
497,21.844305,6.3362617,Sandal
498,-48.36471,-29.770033,Dress
499,16.234838,-45.176365,Shirt
500,-31.989784,-0.88072675,Sneaker
501,-3.128231,15.008487,Coat
502,-7.601839,39.975574,Pullover
503,-32.200535,-18.876541,Dress
504,2.769302,-32.816887,Shirt
505,-14.15871,24.204647,Pullover
506,1.5215629,-19.254362,Shirt
507,1.0184966,42.567013,Pullover
508,-32.20245,3.3906403,Sneaker
509,-22.002607,-17.69479,Dress
510,21.108454,-0.5199078,Sandal
511,-48.80415,-16.440105,Dress
512,39.737656,40.958633,T-shirt/top
513,24.820366,-1.6703991,Sandal
514,-53.260345,-6.6372843,Dress
515,-34.42073,-16.037037,Dress
516,-6.586384,-18.676853,Coat
517,-48.785217,-20.57001,Dress
518,35.971096,43.937252,T-shirt/top
519,15.53805,-32.926037,Shirt
520,7.347676,-5.7537284,Coat
521,19.817106,41.216625,T-shirt/top
522,-7.0878487,-23.471498,Shirt
523,12.915556,-47.54904,Shirt
524,3.5307615,-32.539265,Shirt
525,-44.279217,-2.885976,Dress
526,-2.748787,-51.839603,Ankle boot
527,-18.166658,-3.8294106,Coat
528,19.742886,-10.817822,Trouser
529,38.53969,19.197481,T-shirt/top
530,1.1926676,-51.699646,Shirt
531,21.815922,4.839018,Sandal
532,24.560417,-1.4292705,Sandal
533,36.299427,-13.274319,T-shirt/top
534,35.34889,16.93162,T-shirt/top
535,-16.72886,40.008865,Pullover
536,-24.116714,-1.1338366,Sneaker
537,25.04748,-1.3127302,Sandal
538,16.733839,45.116703,Sandal
539,30.95658,-11.807213,T-shirt/top
540,-49.335575,-5.706357,Dress
541,-41.042168,20.576628,Pullover
542,-42.59572,-9.492817,Dress
543,-0.8216629,0.26113552,Coat
544,-27.612953,39.92947,Pullover
545,-31.078182,25.275703,Pullover
546,-30.876852,37.523693,Pullover
547,32.437508,33.812748,T-shirt/top
548,40.21153,-4.413035,T-shirt/top
549,18.256458,-32.860798,Shirt
550,-15.233207,-31.932945,Coat
551,27.742598,11.639505,T-shirt/top
552,54.1387,-0.05580474,T-shirt/top
553,37.084114,-35.97323,Bag
554,-15.994141,5.354728,Coat
555,0.24191232,19.564852,Pullover
556,17.811642,-11.632783,Trouser
557,-18.568901,35.428352,Pullover
558,39.309883,43.189503,T-shirt/top
559,11.069566,-12.643904,Trouser
560,-6.162114,-6.4708624,Coat
561,61.087593,11.070213,T-shirt/top
562,10.839891,18.224836,Sandal
563,25.531185,-8.969295,T-shirt/top
564,11.507234,-45.670296,Shirt
565,1.7740709,-43.03577,Shirt
566,0.30845973,31.678572,Pullover
567,-23.58001,13.410028,Coat
568,-11.670801,-43.40906,Ankle boot
569,30.143055,39.130917,T-shirt/top
570,11.549822,14.176331,Sandal
571,-24.059357,-0.4643281,Sneaker
572,-42.190655,9.950995,Pullover
573,27.871674,-3.1169229,T-shirt/top
574,-4.438347,15.7749815,Coat
575,27.58263,2.0098264,T-shirt/top
576,15.532065,33.711025,Sandal
577,54.12786,13.9581785,T-shirt/top
578,-16.95965,39.15581,Pullover
579,20.511396,-37.549,Pullover
580,-8.334293,51.775906,Pullover
581,32.637215,19.196287,T-shirt/top
582,43.821278,-19.916496,T-shirt/top
583,-56.093872,11.580915,Dress
584,-2.9425194,42.96508,Pullover
585,-32.03488,21.962713,Pullover
586,-5.159072,24.344873,Pullover
587,30.557066,-19.782663,Trouser
588,-55.19272,10.424303,Dress
589,9.352593,16.990757,Sandal
590,-25.212555,20.26901,Pullover
591,-3.5911827,-47.288246,Ankle boot
592,-3.1418605,-32.449993,Shirt
593,17.179354,36.21795,T-shirt/top
594,20.997944,5.8946986,Sandal
595,1.0134888,-14.679788,Shirt
596,-17.477535,-46.511074,Ankle boot
597,36.824146,33.287167,T-shirt/top
598,-9.912946,-16.677015,Coat
599,-39.20638,-1.6415313,Dress
600,-8.509232,-25.601357,Ankle boot
601,-9.495928,-51.473362,Ankle boot
602,-15.606988,6.1028953,Coat
603,-43.13337,26.6796,Pullover
604,38.657516,16.341686,T-shirt/top
605,8.581291,45.496822,Sandal
606,20.547068,1.9519954,Sandal
607,37.1238,-7.2213273,T-shirt/top
608,10.025601,7.2030396,Sandal
609,-33.489063,12.30135,Pullover
610,35.521816,-36.596863,Bag
611,40.423637,-31.92773,Bag
612,-15.290253,52.447273,Pullover
613,29.965322,-22.251205,Trouser
614,54.088116,3.4419067,T-shirt/top
615,-16.704443,39.74784,Pullover
616,-7.883618,35.861183,Pullover
617,-0.70874256,28.729416,Pullover
618,23.348087,29.3636,T-shirt/top
619,29.780956,43.582535,T-shirt/top
620,51.833218,0.2061452,T-shirt/top
621,14.216332,-20.856699,Coat
622,-33.554993,27.137087,Pullover
623,-16.931253,37.519527,Pullover
624,12.356208,16.653551,Sandal
625,-15.924719,31.561867,Pullover
626,-16.75973,-12.642083,Shirt
627,30.7462,24.918219,T-shirt/top
628,11.27123,-6.9638395,Trouser
629,33.753624,24.168198,T-shirt/top
630,7.9923134,-17.206694,Trouser
631,-27.983967,-22.786196,Ankle boot
632,26.442993,40.563736,T-shirt/top
633,29.934103,-41.14747,Bag
634,-10.099419,33.459675,Pullover
635,18.27395,-2.2914562,Sandal
636,27.898865,36.256557,T-shirt/top
637,-8.40914,51.61093,Pullover
638,-17.91402,26.895447,Pullover
639,-1.6604682,-47.07984,Ankle boot
640,3.2413425,-19.56242,Shirt
641,11.776566,-38.044468,Shirt
642,-25.066578,-40.343563,Ankle boot
643,8.498159,28.163126,Sandal
644,-46.35397,-13.175191,Dress
645,6.5902624,-49.82253,Ankle boot
646,5.7211475,6.6726093,Sandal
647,25.594019,-26.72809,Trouser
648,-11.568609,34.065308,Pullover
649,-28.885809,-7.187403,Sneaker
650,21.82441,6.9347744,Sandal
651,25.861116,7.3146973,T-shirt/top
652,19.044966,-0.6630961,Sandal
653,6.0696325,-9.333218,Coat
654,21.18929,-15.319422,Trouser
655,48.417088,6.9662514,T-shirt/top
656,-15.871864,-3.485898,Coat
657,46.27232,5.959233,T-shirt/top
658,-32.158768,29.043491,Pullover
659,4.9012737,21.997185,Sandal
660,34.93465,-36.008377,Bag
661,26.420517,-37.027843,Bag
662,3.9126596,-19.218563,Shirt
663,8.011397,16.641022,Sandal
664,-35.185825,35.83381,Pullover
665,15.271091,-32.62798,Shirt
666,37.556374,27.979954,T-shirt/top
667,-29.874369,-31.387197,Ankle boot
668,26.948526,33.3434,T-shirt/top
669,5.1591578,17.578178,Sandal
670,-30.616241,-9.651011,Sneaker
671,24.620056,-19.282999,Trouser
672,-33.251343,2.0593684,Sneaker
673,-31.19408,-2.7978773,Sneaker
674,34.860497,37.859844,T-shirt/top
675,20.408142,-25.57355,Trouser
676,-50.715263,2.7013717,Dress
677,-19.33871,11.890228,Coat
678,2.1140394,-45.742706,Shirt
679,38.48941,26.013391,T-shirt/top
680,13.896417,3.7612324,Sandal
681,38.55644,-23.554321,Bag
682,5.1877565,47.623707,Sandal
683,41.482525,5.8174887,T-shirt/top
684,-3.3122995,25.317945,Pullover
685,-51.999943,-24.056755,Dress
686,-27.163801,-9.049049,Sneaker
687,-22.673147,-5.1932173,Sneaker
688,-10.871983,-55.50301,Ankle boot
689,31.925287,9.131874,T-shirt/top
690,28.180143,32.4029,T-shirt/top
691,47.573452,-2.1757994,T-shirt/top
692,17.142302,13.769825,Sandal
693,22.295073,-5.736626,Sandal
694,43.57254,27.11623,T-shirt/top
695,17.699577,-11.4779825,Trouser
696,-6.7887487,43.930256,Pullover
697,37.13852,30.392471,T-shirt/top
698,-14.214201,8.210294,Coat
699,32.316734,20.984476,T-shirt/top
700,-16.107002,-30.293861,Coat
701,-23.499063,-3.9044383,Sneaker
702,54.596565,13.683144,T-shirt/top
703,-44.796234,-3.2331982,Dress
704,-39.17847,-21.030447,Dress
705,47.520737,7.9205027,T-shirt/top
706,47.654305,-0.7693832,T-shirt/top
707,-40.51018,21.697927,Pullover
708,30.16297,-18.275154,Trouser
709,-15.815,-49.59866,Ankle boot
710,23.192192,18.56343,Sandal
711,11.378126,19.111744,Sandal
712,2.4324725,-51.137886,Shirt
713,40.61136,22.501032,T-shirt/top
714,-19.619438,-4.71852,Sneaker
715,-3.004354,-27.94783,Shirt
716,1.2036369,-28.68568,Shirt
717,33.04752,6.0727324,T-shirt/top
718,-49.041702,-8.609428,Dress
719,38.727592,-9.641991,T-shirt/top
720,-41.45917,21.077566,Pullover
721,30.972883,-19.102665,Trouser
722,11.499954,5.3958216,Sandal
723,-52.224155,3.0696895,Dress
724,44.33288,-33.19645,Bag
725,-4.1395907,-40.96394,Shirt
726,-35.21994,17.570705,Pullover
727,40.19008,15.883896,T-shirt/top
728,50.728523,21.40141,T-shirt/top
729,25.93246,34.00131,T-shirt/top
730,-57.41168,-11.160251,Dress
731,-24.956505,0.72438955,Sneaker
732,13.942594,-39.19029,Shirt
733,-29.526241,5.5193214,Sneaker
734,55.690987,8.656073,T-shirt/top
735,25.367924,-37.156605,Bag
736,16.587147,-11.174169,Trouser
737,-27.568342,16.186514,Coat
738,54.34216,3.550542,T-shirt/top
739,41.572723,38.49372,T-shirt/top
