,0,1,Label
452,-54.311054,36.36372,4
453,-31.95301,5.561176,1
454,-61.688343,16.17125,1
455,10.016319,-71.44907,0
456,-62.71535,36.718063,4
457,-62.797745,-12.313476,6
458,-59.977673,-42.548843,6
459,-54.602013,32.719307,4
460,-66.41407,9.496232,1
461,-76.910835,4.4372396,1
462,-72.012184,-14.355159,6
463,-53.55633,48.901726,4
464,-68.99112,35.986427,4
465,-59.18983,-44.689987,6
466,-1.4296725,-18.729784,8
467,-50.75975,-12.344252,6
468,-72.03781,-13.89324,6
469,-62.41218,-41.92847,6
470,-85.29065,-18.794561,6
471,26.720705,-16.120338,8
472,-58.091873,-43.49613,6
473,-49.458252,21.92497,4
474,-51.758617,50.064392,4
475,-63.269886,46.322914,4
476,-12.681672,-3.7502708,1
477,-79.82308,-16.138569,6
478,-28.530746,-4.712407,1
479,4.4975495,-17.713995,8
480,-26.7438,18.43011,1
481,20.03875,-9.41141,8
482,11.515794,-59.033016,5
483,-63.431374,-2.1186357,1
484,-39.821194,-40.71648,6
485,-72.538704,17.466055,1
486,7.6362147,-74.55968,0
487,-80.25226,-15.277993,6
488,-76.361176,-5.885556,6
489,11.491999,-76.534225,9
490,-34.01331,32.112823,4
491,-40.66347,50.8899,4
492,11.624351,-76.95532,9
493,-78.37642,-19.144276,6
494,-68.74566,34.48875,4
495,-30.348215,-8.271874,1
496,-72.85916,25.538502,1
497,-71.02683,-14.321997,6
498,-47.887714,46.803204,4
499,-40.39183,51.683804,4
500,-38.42809,39.353424,4
501,-74.10145,-3.2699308,1
502,-71.58186,1.0879923,1
503,-61.474983,-38.46338,6
504,12.876767,-79.161896,5
505,-7.9172597,-42.077293,8
506,-51.369286,49.681824,4
507,-60.788048,22.786098,1
508,-67.0603,33.261246,1
509,-83.089485,4.049108,1
510,-62.466526,16.46171,1
511,-75.34544,-2.3888428,6
512,-75.95344,-25.55202,6
513,24.253035,-13.76006,8
514,-65.409134,30.093788,4
515,-59.38623,10.733292,1
516,-79.54434,-27.866278,6
517,16.136646,-14.97715,8
518,-43.023945,49.303444,4
519,-55.03822,52.389656,4
520,-18.665524,5.89674,1
521,-60.755566,-37.371006,6
522,-50.477345,39.32845,4
523,14.90447,-80.950386,5
524,-1.9164488,-31.364197,7
525,-73.13149,-23.096811,6
526,-57.80608,40.68608,4
527,-48.317554,-4.7407184,6
528,-20.65694,9.175743,1
529,-61.954487,25.774761,1
530,-28.17037,-18.346504,6
531,-67.34233,16.239883,1
532,-24.21554,31.904226,4
533,-66.25103,34.451126,4
534,-62.14084,40.898182,4
535,-78.40688,-15.3799095,6
536,9.760944,-73.20832,9
537,-56.102375,42.955128,4
538,-40.8969,-8.427163,6
539,-38.414543,-6.4910097,1
540,-27.705336,-33.368828,6
541,-21.748543,43.360157,4
542,-62.43803,36.326813,4
543,-77.50992,-6.369973,6
544,-70.3613,18.00311,1
545,5.4684615,-18.071415,8
546,-69.20317,-36.738354,6
547,11.229488,-73.97123,0
548,-48.20773,47.15723,4
549,-71.969345,-19.195265,6
550,-53.138943,43.989365,4
551,-40.03788,49.510284,4
552,-69.37501,35.84342,4
553,-57.563248,51.968803,4
554,-81.499176,-28.287996,6
555,-65.52991,-26.656483,6
556,-69.25351,8.390239,1
557,11.143157,-14.202317,8
558,16.136744,-14.97719,8
559,-43.367004,-10.764493,6
560,-61.17843,42.048454,4
561,9.791203,-58.267796,2
562,-72.952965,26.488459,1
563,-65.90457,34.54997,4
564,-46.866314,45.196102,4
565,9.614364,-71.39124,0
566,-68.18998,-8.589872,6
567,5.961318,-52.372814,0
568,-63.96263,-37.73757,6
569,10.978451,-75.86056,0
570,-64.09726,13.917365,1
571,-83.070915,-5.4174447,6
572,-57.818966,-32.104836,6
573,-45.517376,24.34386,1
574,-38.936077,51.302925,4
575,-82.169815,-27.585,6
576,-71.08157,3.1441262,1
577,-26.465328,31.132416,4
578,-65.111824,19.094606,1
579,-54.80228,-29.443678,6
580,-68.97196,31.85043,1
581,-72.29611,-9.651381,6
582,-44.80651,-28.172623,6
583,-51.650585,38.619774,4
584,-71.79747,1.1205866,1
585,-63.51068,40.275646,1
586,-62.474247,2.3243668,1
587,-41.26745,48.415104,4
588,-77.26466,-17.601635,6
589,-61.67893,42.403214,4
590,-78.410446,-8.113253,6
591,-23.232998,-29.147886,0
592,-70.73905,-18.943161,6
593,-54.36163,35.356853,4
594,-75.02877,7.4660378,1
595,-55.73503,37.148815,4
596,0.8156012,-25.225077,8
597,3.0893753,-48.57222,7
598,-6.86753,26.066286,5
599,-24.39651,-15.034014,0
600,-63.11215,-36.39557,6
601,-12.841297,-16.268126,0
602,-85.63061,-23.031586,6
603,-83.824905,-20.412085,6
604,7.8466,-59.601223,2
605,-63.926197,-41.844345,6
606,7.004235,-58.20339,2
607,-22.304611,31.952831,4
608,-28.744358,46.52487,4
609,-64.61283,19.935385,1
610,3.607523,-50.240177,7
611,-35.44033,1.2166142,1
612,-64.11798,27.50859,1
613,13.450738,-77.61835,5
614,-63.471756,16.939249,1
615,-66.42762,25.488142,1
616,1.157301,-36.89544,8
617,-50.299446,41.125507,4
618,1.6402516,-17.328386,8
619,-72.991394,-31.699642,6
620,-46.993534,46.771957,4
621,-72.61103,27.47055,4
622,-65.13396,14.998568,1
623,-65.26029,-9.562008,6
624,-71.18287,7.0366898,1
625,14.975618,-82.28352,5
626,-59.366722,37.912292,4
627,7.888444,-59.53739,2
628,9.41689,-74.85681,9
629,-71.91697,-30.962448,6
630,-60.909325,-36.89987,6
631,-84.464096,-7.233697,6
632,-70.45173,-26.99712,6
633,1.1525203,-48.409492,7
634,-67.77612,28.628544,1
635,-76.225876,-15.150288,6
636,-59.01744,-32.665855,6
637,11.150361,-77.47165,9
638,-53.40362,51.03285,4
639,-68.551674,24.480045,1
640,10.510102,-74.82106,9
641,-67.25741,24.984344,1
642,10.615118,-71.25233,0
643,-72.6188,4.7168984,1
644,-56.870808,-45.2506,8
645,-59.62468,-38.432644,6
646,-42.221104,-8.97334,6
647,-62.700336,-37.535084,6
648,40.31819,-23.813738,3
649,-56.53202,-40.792534,6
650,19.960138,-11.853727,8
651,-83.426674,-19.136011,6
652,-62.642727,27.91666,1
653,3.1378884,-51.82007,7
654,-27.878777,-14.135979,0
655,-64.22921,35.32793,4
656,-78.76144,-18.563087,6
657,-71.15457,42.342392,1
658,-52.546227,50.237274,4
659,-53.527706,43.885597,4
660,-82.771454,-25.68189,6
661,-64.4046,14.584884,1
662,-74.6857,3.4818668,1
663,-14.93821,-1.3349545,1
664,-63.70387,-38.528263,6
665,-64.952126,1.3142169,1
666,-59.79063,21.358229,1
667,-0.50129807,-20.316727,8
668,-53.478584,42.0978,4
669,-67.26582,25.599339,1
670,27.246744,-16.195393,8
671,4.5889854,-51.286133,7
672,-73.00422,26.361526,1
673,-67.03643,34.589684,4
674,-65.930954,-3.6361248,1
675,-43.25191,-16.086536,6
676,-63.677635,13.577682,1
677,11.000217,-71.07022,0
678,5.6700025,-18.256903,8
679,-46.12437,20.420668,4
680,-38.666553,49.5662,4
681,-71.136765,42.379105,4
682,-64.41906,-3.405208,1
683,-25.95628,-31.979797,0
684,-82.56476,-26.7849,6
685,-62.122692,38.468735,4
686,-29.258833,1.8398224,1
687,-64.26338,-9.321606,6
688,-45.161736,-41.074505,6
689,14.920476,-82.06255,5
690,-64.82881,-29.54809,6
691,-71.877365,20.57267,1
692,-77.03078,-3.4591234,6
693,-72.50476,0.7556671,1
694,-4.7284956,-27.876406,7
695,-73.245575,24.689436,1
696,-61.963318,-10.55462,6
697,-26.338106,49.43098,4
698,-63.879337,-24.901043,6
699,-66.059296,-33.770103,6
700,-63.483032,-3.527486,1
701,-68.334564,24.808989,1
702,2.789956,-19.249119,8
703,-19.411701,10.450393,1
704,11.570804,-59.0546,2
705,-53.937695,33.732773,4
706,3.1895206,-49.693047,7
707,16.28405,-14.769418,8
708,5.7415104,-48.44619,7
709,-87.16987,8.135016,1
710,-4.5608635,-27.275782,7
711,-65.3648,17.077223,1
712,-66.260826,-2.698903,1
713,-66.85358,-29.532427,6
714,-18.312084,36.611023,4
715,10.297343,-75.08718,9
716,-28.900991,-0.8930031,1
717,-61.66158,-41.834118,6
718,-71.73619,19.390293,1
719,-48.046703,-13.910076,6
720,-70.57841,-29.23112,6
721,-34.670967,-2.1183214,1
722,-48.934963,-12.326642,6
723,0.8270719,-20.64713,8
724,-74.4067,-1.1418973,6
725,-0.42014864,-28.830599,8
726,-64.78301,-8.583325,6
727,-44.8443,-26.435434,6
728,14.161816,-82.15673,5
729,-24.66927,37.80093,4
730,-69.839485,17.584576,1
731,-29.000055,22.1408,1
732,-68.30527,-29.06513,6
733,-55.025642,31.903631,4
734,-2.6012018,-24.163889,8
735,-41.30066,40.554104,4
736,8.062449,-59.43556,2
737,11.03143,-75.49653,9
738,-57.607544,52.061066,4
739,25.331451,-13.779923,8
740,-36.7933,-37.582783,0
741,-57.719067,40.74501,4
742,16.16262,-81.312546,5
743,-30.198685,40.46565,4
744,-45.08766,24.82511,4
745,-43.66058,44.29223,4
746,9.851292,-71.55806,0
747,-20.821665,-11.299351,0
748,-44.287655,-2.5103781,1
749,-67.014336,33.834675,4
750,-73.87892,-8.327194,1
751,5.9256983,-14.1105795,8
752,-48.204315,18.69014,1
753,-30.86207,29.343674,4
754,-65.22083,25.97098,1
755,-47.799442,46.687843,4
756,3.326926,-51.62149,7
757,-62.279667,20.731293,1
758,-24.411976,25.4284,4
759,13.492244,-80.9013,5
760,-47.508522,44.56362,4
761,-60.786686,-37.357277,6
762,-70.29492,8.856075,1
763,-1.9164541,-31.364267,7
764,-62.46389,-37.20535,6
765,-37.495983,48.932514,4
766,-64.09951,2.5308414,1
767,16.731705,-13.84421,8
768,-43.72126,52.670635,4
769,-68.95088,-30.67888,6
770,11.6767645,-78.023315,5
771,-67.20462,-24.441456,6
772,-73.23673,-27.226505,6
773,-59.142677,32.157394,4
774,-58.941196,-44.557568,6
775,23.125864,-13.684427,8
776,-24.779005,12.43286,1
777,-59.52114,-29.829363,6
778,-72.9561,10.57998,1
779,-66.49193,-37.85841,6
780,-54.487015,39.090633,4
781,-50.845352,39.208282,4
782,-67.01308,-29.501581,6
783,4.499694,-48.22799,7
784,-49.250587,43.02585,4
785,-44.294594,-26.52911,6
786,-42.753757,5.3046913,1
787,-45.426178,24.296335,1
788,-60.11722,-42.04436,6
789,-45.49698,45.79421,4
790,-62.47399,16.26788,1
791,-76.07053,-15.441056,6
792,-69.45795,-12.398087,6
793,-64.1715,-20.901506,6
794,-74.28536,-12.985436,6
795,-7.099703,3.5305352,0
796,15.4578285,-83.11365,5
797,-82.22177,-15.115913,6
798,6.646472,-54.483833,7
799,6.5442963,-53.982357,7
800,-64.33589,13.882772,1
801,-58.20339,17.178251,1
802,-29.54341,24.791046,4
803,36.798477,-74.59475,5
804,-40.920555,50.916153,4
805,-43.799133,48.760986,4
806,-97.140076,18.590494,1
807,-8.20154,-56.443604,9
808,-58.340622,-22.189165,9
809,-72.324974,-29.667723,6
810,-65.509384,-4.134586,6
811,-69.30248,6.086802,1
812,-72.32365,13.23985,1
813,-67.02865,8.80803,1
814,-95.88209,6.008955,6
815,-48.213036,43.536404,4
816,-66.53161,-10.932335,6
817,-77.94428,-7.7876377,6
818,-74.50305,-15.1624775,6
819,-67.47584,-0.4967273,1
820,4.6092396,-48.327496,7
821,-59.55714,46.94732,4
822,-79.56345,18.720615,1
823,-39.624477,50.68508,4
824,-69.18785,-25.104116,6
825,-55.02798,49.300175,4
826,-81.75512,21.132286,1
827,-67.10786,5.2022467,1
828,-61.015858,42.082382,4
829,-8.20154,-56.443604,9
830,5.704536,-74.36835,9
831,-64.94659,-26.252337,6
832,-96.03793,18.611744,1
833,-39.079224,22.325201,1
834,-2.5271485,-25.728743,8
835,-60.31683,47.79251,4
836,-73.4547,-28.932014,6
837,-50.73818,36.898872,4
838,-4.0856266,-26.000153,8
839,-79.56345,18.720615,1
840,-62.296177,-41.789635,6
841,-58.514008,-41.37314,6
842,-37.34068,-22.29186,6
843,-64.949066,-28.701159,6
844,-28.427486,17.728508,1
845,2.4961061,-54.837257,7
846,-35.12635,37.603195,4
847,-20.344868,6.8750386,1
848,-57.302868,-44.774673,6
849,-70.97399,-28.359194,6
850,-74.02684,-0.22039363,1
851,-58.334824,-22.17449,9
852,5.7025533,-49.081234,7
853,-80.85078,19.8424,1
854,-42.05897,3.1193666,1
855,-65.96343,-10.798028,6
856,-64.90108,-37.89828,6
857,-10.129796,14.614299,1
858,-74.06538,-14.372101,6
859,25.889158,-27.171375,8
860,-82.29763,19.317537,1
861,-60.71522,24.176693,1
862,5.704536,-74.36835,9
863,41.42428,-20.961796,3
864,-84.124344,-23.03597,6
865,-99.27664,17.312216,6
866,-61.584793,21.922758,1
867,-69.17337,3.5110254,1
868,-29.471903,-2.4652286,1
869,-75.65565,-3.663547,6
870,-57.37093,16.868744,1
871,-36.521347,50.56341,4
872,-94.50688,8.036744,6
873,-68.35836,-23.119236,6
874,-71.396736,-16.393993,6
875,-83.10524,-15.236534,6
876,-91.65961,6.8924747,6
877,-67.920586,28.569902,1
878,-36.630756,8.688227,1
879,-65.33098,-37.754967,6
880,-99.27712,17.31283,6
881,-61.603706,48.67905,4
882,-12.049121,-3.2269862,1
883,-59.07985,-30.615763,6
884,-55.759197,42.92873,4
885,-64.528435,-28.67695,6
886,-85.18843,-18.578495,6
887,-78.60461,2.1307714,1
888,-65.92303,-38.381676,6
889,-66.35212,-38.001045,6
890,-62.38002,46.42978,4
891,-96.40947,11.684339,6
892,-72.77071,17.361206,1
893,-43.33184,-8.925232,6
894,8.66918,-57.14821,2
895,-66.30468,-25.019976,6
896,-82.3392,-22.937998,6
897,-71.563995,-25.8229,6
898,-62.604767,29.582836,1
899,37.085445,-74.830315,5
900,-66.341675,1.1703538,1
